
 902892832=1000169|1919704182415|SUCCESS|IN|INR|902892832^iibfexam^902892832^101202112|902892832|944|Payment In Clearing|sbiepay|202129513212573|2021-10-22 23:43:36|DC|10001692021102200279|1000169|0.00^0.00||||||||||

 902892834=1000169|6885664411117|BOOKED|IN|INR|902892834^iibfexam^510111244^1003202111|902892834|1298|Transaction Booked|SBIN|NA|2021-10-23 00:22:54|UPI|10001692021102300002|1000169|0.00^0.00||||||||||

 902892834=1000169|6885664411117|BOOKED|IN|INR|902892834^iibfexam^510111244^1003202111|902892834|1298|Transaction Booked|SBIN|NA|2021-10-23 00:22:54|UPI|10001692021102300002|1000169|0.00^0.00||||||||||

 902892834=1000169|6885664411117|BOOKED|IN|INR|902892834^iibfexam^510111244^1003202111|902892834|1298|Transaction Booked|SBIN|NA|2021-10-23 00:22:54|UPI|10001692021102300002|1000169|0.00^0.00||||||||||

 902892834=1000169|6885664411117|BOOKED|IN|INR|902892834^iibfexam^510111244^1003202111|902892834|1298|Transaction Booked|SBIN|NA|2021-10-23 00:22:54|UPI|10001692021102300002|1000169|0.00^0.00||||||||||

 902892834=1000169|6885664411117|BOOKED|IN|INR|902892834^iibfexam^510111244^1003202111|902892834|1298|Transaction Booked|SBIN|NA|2021-10-23 00:22:54|UPI|10001692021102300002|1000169|0.00^0.00||||||||||

 902892834=1000169|6885664411117|BOOKED|IN|INR|902892834^iibfexam^510111244^1003202111|902892834|1298|Transaction Booked|SBIN|NA|2021-10-23 00:22:54|UPI|10001692021102300002|1000169|0.00^0.00||||||||||

 902892834=1000169|6885664411117|FAIL|IN|INR|902892834^iibfexam^510111244^1003202111|902892834|1298|Transaction Failed|SBIN|NA|2021-10-23 00:22:54|UPI|10001692021102300002|1000169|0.00^0.00||||||||||

 902892836=1000169|NA|ABORT|IN|INR|902892836^iibfexam^510168540^1004202111|902892836|1298|Transaction Aborted|NA|NA|2021-10-23 01:14:46|NA|NA|1000169|0.00^0.00||||||||||

 902892837=1000169|NA|ABORT|IN|INR|902892837^iibfexam^510004264^1009202111|902892837|1298|Transaction Aborted|NA|NA|2021-10-23 02:26:24|NA|NA|1000169|0.00^0.00||||||||||

 902892838=1000169|NA|ABORT|IN|INR|902892838^iibfexam^902892838^101202112|902892838|944|Transaction Aborted|NA|NA|2021-10-23 03:00:11|NA|NA|1000169|0.00^0.00||||||||||

 902892839=1000169|NA|ABORT|IN|INR|902892839^iibfexam^902892839^101202112|902892839|944|Transaction Aborted|NA|NA|2021-10-23 03:28:06|NA|NA|1000169|0.00^0.00||||||||||

 812261794=1000169|6133867776135|BOOKED|IN|INR|812261794^iibfregn^iibfcpd^510098078|812261794|1180|Transaction Booked|SBIN|NA|2021-10-23 03:54:50|UPI|10001692021102300004|1000169|0.00^0.00||||||||||

 812261794=1000169|6133867776135|BOOKED|IN|INR|812261794^iibfregn^iibfcpd^510098078|812261794|1180|Transaction Booked|SBIN|NA|2021-10-23 03:54:50|UPI|10001692021102300004|1000169|0.00^0.00||||||||||

 812261794=1000169|6133867776135|BOOKED|IN|INR|812261794^iibfregn^iibfcpd^510098078|812261794|1180|Transaction Booked|SBIN|NA|2021-10-23 03:54:50|UPI|10001692021102300004|1000169|0.00^0.00||||||||||

 812261794=1000169|6133867776135|BOOKED|IN|INR|812261794^iibfregn^iibfcpd^510098078|812261794|1180|Transaction Booked|SBIN|NA|2021-10-23 03:54:50|UPI|10001692021102300004|1000169|0.00^0.00||||||||||

 812261794=1000169|6133867776135|BOOKED|IN|INR|812261794^iibfregn^iibfcpd^510098078|812261794|1180|Transaction Booked|SBIN|NA|2021-10-23 03:54:50|UPI|10001692021102300004|1000169|0.00^0.00||||||||||

